mentor_code,mentor_name,mentee_code,mentee_name,team,overlap_years,mentor_role_abbr
3128,Matt Drinkall,1672,Daryl Dixon,Army,5,OC
3128,Matt Drinkall,2605,Mike Viti,Army,5,OC
3128,Matt Drinkall,2362,Nate Woody,Army,5,OC
3128,Matt Drinkall,3129,Cody Worley,Army,5,OC
3128,Matt Drinkall,1864,Sean Cronin,Army,3,OC
3128,Matt Drinkall,1986,Aaron Smith,Army,3,OC
3128,Matt Drinkall,3551,Blake Powers,Army,3,OC
3128,Matt Drinkall,3578,Danny Verpaele,Army,2,OC
3128,Matt Drinkall,3579,Justin Weaver,Army,2,OC
3129,Cody Worley,543,Jeff Monken,Army,6,OC
3129,Cody Worley,2319,John Loose,Army,6,OC
3129,Cody Worley,2383,Sean Saturnio,Army,6,OC
3129,Cody Worley,1672,Daryl Dixon,Army,6,OC
3129,Cody Worley,2605,Mike Viti,Army,6,OC
3129,Cody Worley,2362,Nate Woody,Army,6,OC
3129,Cody Worley,3128,Matt Drinkall,Army,5,OC
3129,Cody Worley,1864,Sean Cronin,Army,3,OC
3129,Cody Worley,1986,Aaron Smith,Army,4,OC
3129,Cody Worley,3551,Blake Powers,Army,3,OC
3129,Cody Worley,3578,Danny Verpaele,Army,3,OC
3129,Cody Worley,3579,Justin Weaver,Army,3,OC
3129,Cody Worley,1667,Cheston Blackshear,Army,2,OC
3129,Cody Worley,3921,Dane Romero,Army,2,OC
1145,Tommy Tuberville,6,Al Borges,Auburn,3,HC
1145,Tommy Tuberville,1051,Steve Ensminger,Auburn,4,HC
1145,Tommy Tuberville,493,Hugh Nall,Auburn,3,HC
1145,Tommy Tuberville,1084,Terry Price,Auburn,4,HC
1145,Tommy Tuberville,348,Don Dunn,Auburn,4,HC
1145,Tommy Tuberville,379,Eddie Gran,Auburn,4,HC
1145,Tommy Tuberville,463,Greg Knox,Auburn,4,HC
1145,Tommy Tuberville,1342,Will Muschamp,Auburn,2,HC
1145,Tommy Tuberville,1249,James Willis,Auburn,3,HC
6,Al Borges,1145,Tommy Tuberville,Auburn,3,OC
6,Al Borges,1051,Steve Ensminger,Auburn,3,OC
6,Al Borges,493,Hugh Nall,Auburn,3,OC
6,Al Borges,1084,Terry Price,Auburn,3,OC
6,Al Borges,348,Don Dunn,Auburn,3,OC
6,Al Borges,379,Eddie Gran,Auburn,3,OC
6,Al Borges,463,Greg Knox,Auburn,3,OC
6,Al Borges,1342,Will Muschamp,Auburn,2,OC
6,Al Borges,1249,James Willis,Auburn,2,OC
1342,Will Muschamp,1145,Tommy Tuberville,Auburn,2,DC
1342,Will Muschamp,6,Al Borges,Auburn,2,DC
1342,Will Muschamp,1051,Steve Ensminger,Auburn,2,DC
1342,Will Muschamp,493,Hugh Nall,Auburn,2,DC
1342,Will Muschamp,1084,Terry Price,Auburn,2,DC
1342,Will Muschamp,348,Don Dunn,Auburn,2,DC
1342,Will Muschamp,379,Eddie Gran,Auburn,2,DC
1342,Will Muschamp,463,Greg Knox,Auburn,2,DC
1342,Will Muschamp,1249,James Willis,Auburn,2,DC
1079,Ted Roof,1158,Tracy Rocker,Auburn,2,DC
1079,Ted Roof,539,Jeff Grimes,Auburn,3,DC
1079,Ted Roof,1144,Tommy Thigpen,Auburn,3,DC
1079,Ted Roof,240,Curtis Luper,Auburn,3,DC
1079,Ted Roof,1160,Trooper Taylor,Auburn,3,DC
1079,Ted Roof,430,Gene Chizik,Auburn,3,DC
1079,Ted Roof,522,Jay Boulware,Auburn,3,DC
1079,Ted Roof,1402,Gus Malzahn,Auburn,3,DC
1079,Ted Roof,1735,Phillip Lolley,Auburn,3,DC
430,Gene Chizik,1158,Tracy Rocker,Auburn,2,HC
430,Gene Chizik,539,Jeff Grimes,Auburn,4,HC
430,Gene Chizik,1079,Ted Roof,Auburn,3,HC
430,Gene Chizik,1144,Tommy Thigpen,Auburn,4,HC
430,Gene Chizik,240,Curtis Luper,Auburn,4,HC
430,Gene Chizik,1160,Trooper Taylor,Auburn,4,HC
430,Gene Chizik,522,Jay Boulware,Auburn,4,HC
430,Gene Chizik,1402,Gus Malzahn,Auburn,3,HC
430,Gene Chizik,1735,Phillip Lolley,Auburn,3,HC
430,Gene Chizik,843,Mike Pelton,Auburn,2,HC
1402,Gus Malzahn,1158,Tracy Rocker,Auburn,2,OC
1402,Gus Malzahn,539,Jeff Grimes,Auburn,3,OC
1402,Gus Malzahn,1079,Ted Roof,Auburn,3,OC
1402,Gus Malzahn,1144,Tommy Thigpen,Auburn,3,OC
1402,Gus Malzahn,240,Curtis Luper,Auburn,3,OC
1402,Gus Malzahn,1160,Trooper Taylor,Auburn,3,OC
1402,Gus Malzahn,430,Gene Chizik,Auburn,3,OC
1402,Gus Malzahn,522,Jay Boulware,Auburn,3,OC
1402,Gus Malzahn,1735,Phillip Lolley,Auburn,3,OC
1402,Gus Malzahn,1100,Tim Horton,Auburn,6,HC
1402,Gus Malzahn,179,Charlie Harbison,Auburn,2,HC
1402,Gus Malzahn,979,Rodney Garner,Auburn,8,HC
1402,Gus Malzahn,383,Ellis Johnson,Auburn,2,HC
1402,Gus Malzahn,497,J.B. Grimes,Auburn,3,HC
1402,Gus Malzahn,1014,Scott Fountain,Auburn,4,HC
1402,Gus Malzahn,804,Melvin Smith,Auburn,2,HC
1402,Gus Malzahn,1797,Dameyune Craig,Auburn,3,HC
1402,Gus Malzahn,2105,Rhett Lashlee,Auburn,4,HC
1402,Gus Malzahn,1189,Wesley McGriff,Auburn,2,HC
1402,Gus Malzahn,703,Kevin Steele,Auburn,5,HC
1402,Gus Malzahn,488,Herb Hand,Auburn,2,HC
1402,Gus Malzahn,2469,Kodi Burns,Auburn,5,HC
1402,Gus Malzahn,2640,Travis Williams,Auburn,5,HC
1402,Gus Malzahn,732,Larry Porter,Auburn,4,HC
1402,Gus Malzahn,1243,Greg Brown,Auburn,2,HC
1402,Gus Malzahn,1790,Chip Lindsey,Auburn,2,HC
1402,Gus Malzahn,2347,Marcus Woodson,Auburn,2,HC
1402,Gus Malzahn,2979,Carnell Williams,Auburn,2,HC
179,Charlie Harbison,1402,Gus Malzahn,Auburn,2,DC
179,Charlie Harbison,1100,Tim Horton,Auburn,2,DC
179,Charlie Harbison,979,Rodney Garner,Auburn,2,DC
179,Charlie Harbison,383,Ellis Johnson,Auburn,2,DC
179,Charlie Harbison,497,J.B. Grimes,Auburn,2,DC
179,Charlie Harbison,1014,Scott Fountain,Auburn,2,DC
179,Charlie Harbison,804,Melvin Smith,Auburn,2,DC
179,Charlie Harbison,1797,Dameyune Craig,Auburn,2,DC
179,Charlie Harbison,2105,Rhett Lashlee,Auburn,2,DC
383,Ellis Johnson,1402,Gus Malzahn,Auburn,2,DC
383,Ellis Johnson,1100,Tim Horton,Auburn,2,DC
383,Ellis Johnson,179,Charlie Harbison,Auburn,2,DC
383,Ellis Johnson,979,Rodney Garner,Auburn,2,DC
383,Ellis Johnson,497,J.B. Grimes,Auburn,2,DC
383,Ellis Johnson,1014,Scott Fountain,Auburn,2,DC
383,Ellis Johnson,804,Melvin Smith,Auburn,2,DC
383,Ellis Johnson,1797,Dameyune Craig,Auburn,2,DC
383,Ellis Johnson,2105,Rhett Lashlee,Auburn,2,DC
1797,Dameyune Craig,1402,Gus Malzahn,Auburn,3,OC
1797,Dameyune Craig,1100,Tim Horton,Auburn,3,OC
1797,Dameyune Craig,179,Charlie Harbison,Auburn,2,OC
1797,Dameyune Craig,979,Rodney Garner,Auburn,3,OC
1797,Dameyune Craig,383,Ellis Johnson,Auburn,2,OC
1797,Dameyune Craig,497,J.B. Grimes,Auburn,3,OC
1797,Dameyune Craig,1014,Scott Fountain,Auburn,3,OC
1797,Dameyune Craig,804,Melvin Smith,Auburn,2,OC
1797,Dameyune Craig,2105,Rhett Lashlee,Auburn,3,OC
2105,Rhett Lashlee,1402,Gus Malzahn,Auburn,4,OC
2105,Rhett Lashlee,1100,Tim Horton,Auburn,4,OC
2105,Rhett Lashlee,179,Charlie Harbison,Auburn,2,OC
2105,Rhett Lashlee,979,Rodney Garner,Auburn,4,OC
2105,Rhett Lashlee,383,Ellis Johnson,Auburn,2,OC
2105,Rhett Lashlee,497,J.B. Grimes,Auburn,3,OC
2105,Rhett Lashlee,1014,Scott Fountain,Auburn,4,OC
2105,Rhett Lashlee,804,Melvin Smith,Auburn,2,OC
2105,Rhett Lashlee,1797,Dameyune Craig,Auburn,3,OC
1189,Wesley McGriff,1402,Gus Malzahn,Auburn,2,DC
1189,Wesley McGriff,979,Rodney Garner,Auburn,2,DC
1189,Wesley McGriff,703,Kevin Steele,Auburn,2,DC
1189,Wesley McGriff,2469,Kodi Burns,Auburn,2,DC
1189,Wesley McGriff,2640,Travis Williams,Auburn,2,DC
703,Kevin Steele,1402,Gus Malzahn,Auburn,5,DC
703,Kevin Steele,1100,Tim Horton,Auburn,3,DC
703,Kevin Steele,979,Rodney Garner,Auburn,5,DC
703,Kevin Steele,497,J.B. Grimes,Auburn,2,DC
703,Kevin Steele,1189,Wesley McGriff,Auburn,2,DC
703,Kevin Steele,488,Herb Hand,Auburn,2,DC
703,Kevin Steele,2469,Kodi Burns,Auburn,5,DC
703,Kevin Steele,2640,Travis Williams,Auburn,5,DC
703,Kevin Steele,732,Larry Porter,Auburn,4,DC
703,Kevin Steele,1243,Greg Brown,Auburn,2,DC
703,Kevin Steele,1790,Chip Lindsey,Auburn,2,DC
703,Kevin Steele,2347,Marcus Woodson,Auburn,2,DC
703,Kevin Steele,2979,Carnell Williams,Auburn,2,DC
2469,Kodi Burns,1402,Gus Malzahn,Auburn,5,OC
2469,Kodi Burns,1100,Tim Horton,Auburn,3,OC
2469,Kodi Burns,979,Rodney Garner,Auburn,5,OC
2469,Kodi Burns,497,J.B. Grimes,Auburn,2,OC
2469,Kodi Burns,1189,Wesley McGriff,Auburn,2,OC
2469,Kodi Burns,703,Kevin Steele,Auburn,5,OC
2469,Kodi Burns,488,Herb Hand,Auburn,2,OC
2469,Kodi Burns,2640,Travis Williams,Auburn,5,OC
2469,Kodi Burns,732,Larry Porter,Auburn,4,OC
2469,Kodi Burns,1243,Greg Brown,Auburn,2,OC
2469,Kodi Burns,1790,Chip Lindsey,Auburn,2,OC
2469,Kodi Burns,2347,Marcus Woodson,Auburn,2,OC
2469,Kodi Burns,2979,Carnell Williams,Auburn,2,OC
2640,Travis Williams,1402,Gus Malzahn,Auburn,5,DC
2640,Travis Williams,979,Rodney Garner,Auburn,5,DC
2640,Travis Williams,497,J.B. Grimes,Auburn,2,DC
2640,Travis Williams,1189,Wesley McGriff,Auburn,2,DC
2640,Travis Williams,703,Kevin Steele,Auburn,5,DC
2640,Travis Williams,2469,Kodi Burns,Auburn,5,DC
2640,Travis Williams,732,Larry Porter,Auburn,4,DC
2640,Travis Williams,2347,Marcus Woodson,Auburn,2,DC
2640,Travis Williams,2979,Carnell Williams,Auburn,2,DC
1790,Chip Lindsey,1402,Gus Malzahn,Auburn,2,OC
1790,Chip Lindsey,1100,Tim Horton,Auburn,2,OC
1790,Chip Lindsey,979,Rodney Garner,Auburn,2,OC
1790,Chip Lindsey,703,Kevin Steele,Auburn,2,OC
1790,Chip Lindsey,2469,Kodi Burns,Auburn,2,OC
1790,Chip Lindsey,2640,Travis Williams,Auburn,2,OC
1790,Chip Lindsey,732,Larry Porter,Auburn,2,OC
1790,Chip Lindsey,1243,Greg Brown,Auburn,2,OC
148,Bryan Harsin,2979,Carnell Williams,Auburn,2,HC
148,Bryan Harsin,1499,Will Friend,Auburn,2,HC
148,Bryan Harsin,2000,Brad Bedell,Auburn,2,HC
148,Bryan Harsin,2958,Zac Etheridge,Auburn,2,HC
148,Bryan Harsin,3016,Jeff Schmedding,Auburn,2,HC
3016,Jeff Schmedding,2979,Carnell Williams,Auburn,2,DC
3016,Jeff Schmedding,148,Bryan Harsin,Auburn,2,DC
3016,Jeff Schmedding,1499,Will Friend,Auburn,2,DC
3016,Jeff Schmedding,2000,Brad Bedell,Auburn,2,DC
3016,Jeff Schmedding,2958,Zac Etheridge,Auburn,2,DC
1245,Hugh Freeze,1189,Wesley McGriff,Auburn,3,HC
1245,Hugh Freeze,2967,Ben Aigamaua,Auburn,3,HC
1245,Hugh Freeze,3032,Josh Aldridge,Auburn,2,HC
1245,Hugh Freeze,3294,Marcus Davis,Auburn,3,HC
1245,Hugh Freeze,3378,Jake Thornton,Auburn,3,HC
1245,Hugh Freeze,242,D.J. Durkin,Auburn,2,HC
1245,Hugh Freeze,333,Derrick Nix,Auburn,2,HC
1245,Hugh Freeze,1575,Kent Austin,Auburn,2,HC
1245,Hugh Freeze,3516,Vontrell King-Williams,Auburn,2,HC
242,D.J. Durkin,1189,Wesley McGriff,Auburn,2,DC
242,D.J. Durkin,1245,Hugh Freeze,Auburn,2,DC
242,D.J. Durkin,2967,Ben Aigamaua,Auburn,2,DC
242,D.J. Durkin,3294,Marcus Davis,Auburn,2,DC
242,D.J. Durkin,3378,Jake Thornton,Auburn,2,DC
242,D.J. Durkin,333,Derrick Nix,Auburn,2,DC
242,D.J. Durkin,1575,Kent Austin,Auburn,2,DC
242,D.J. Durkin,3516,Vontrell King-Williams,Auburn,2,DC
333,Derrick Nix,1189,Wesley McGriff,Auburn,2,OC
333,Derrick Nix,1245,Hugh Freeze,Auburn,2,OC
333,Derrick Nix,2967,Ben Aigamaua,Auburn,2,OC
333,Derrick Nix,3294,Marcus Davis,Auburn,2,OC
333,Derrick Nix,3378,Jake Thornton,Auburn,2,OC
333,Derrick Nix,242,D.J. Durkin,Auburn,2,OC
333,Derrick Nix,1575,Kent Austin,Auburn,2,OC
333,Derrick Nix,3516,Vontrell King-Williams,Auburn,2,OC
137,Bronco Mendenhall,718,Lance Reynolds,BYU,8,HC
137,Bronco Mendenhall,968,Robert Anae,BYU,6,HC
137,Bronco Mendenhall,539,Jeff Grimes,BYU,2,HC
137,Bronco Mendenhall,103,Brandon Doman,BYU,8,HC
137,Bronco Mendenhall,889,Patrick Higgins,BYU,6,HC
137,Bronco Mendenhall,33,Barry Lamb,BYU,6,HC
137,Bronco Mendenhall,900,Paul Tidwell,BYU,11,HC
137,Bronco Mendenhall,1054,Steve Kaufusi,BYU,11,HC
137,Bronco Mendenhall,1246,Jaime Hill,BYU,5,HC
137,Bronco Mendenhall,787,Mark Weber,BYU,6,HC
137,Bronco Mendenhall,1564,Joe DuPaix,BYU,2,HC
137,Bronco Mendenhall,1890,Ben Cahoon,BYU,2,HC
137,Bronco Mendenhall,1949,Nick Howell,BYU,5,HC
137,Bronco Mendenhall,1933,Kelly Poppinga,BYU,5,HC
137,Bronco Mendenhall,478,Guy Holliday,BYU,3,HC
137,Bronco Mendenhall,2219,Mark Atuaia,BYU,3,HC
137,Bronco Mendenhall,2191,Jason Beck,BYU,3,HC
137,Bronco Mendenhall,2183,Garett Tujague,BYU,3,HC
968,Robert Anae,137,Bronco Mendenhall,BYU,6,OC
968,Robert Anae,718,Lance Reynolds,BYU,6,OC
968,Robert Anae,539,Jeff Grimes,BYU,2,OC
968,Robert Anae,103,Brandon Doman,BYU,6,OC
968,Robert Anae,889,Patrick Higgins,BYU,6,OC
968,Robert Anae,33,Barry Lamb,BYU,6,OC
968,Robert Anae,900,Paul Tidwell,BYU,6,OC
968,Robert Anae,1054,Steve Kaufusi,BYU,6,OC
968,Robert Anae,1246,Jaime Hill,BYU,5,OC
968,Robert Anae,787,Mark Weber,BYU,4,OC
968,Robert Anae,1949,Nick Howell,BYU,3,OC
968,Robert Anae,1933,Kelly Poppinga,BYU,3,OC
968,Robert Anae,478,Guy Holliday,BYU,3,OC
968,Robert Anae,2219,Mark Atuaia,BYU,3,OC
968,Robert Anae,2191,Jason Beck,BYU,3,OC
968,Robert Anae,2183,Garett Tujague,BYU,3,OC
539,Jeff Grimes,662,Kalani Sitake,BYU,3,OC
539,Jeff Grimes,1687,Ilaisa Tuiaki,BYU,3,OC
539,Jeff Grimes,2546,Ed Lamb,BYU,3,OC
539,Jeff Grimes,2631,Steve Clark,BYU,3,OC
539,Jeff Grimes,2561,Jernaro Gilford,BYU,3,OC
539,Jeff Grimes,4,Aaron Roderick,BYU,3,OC
539,Jeff Grimes,2265,AJ Steward,BYU,2,OC
539,Jeff Grimes,2840,Fesi Sitake,BYU,3,OC
539,Jeff Grimes,2918,Preston Hadley,BYU,3,OC
539,Jeff Grimes,2699,Eric Mateos,BYU,2,OC
103,Brandon Doman,137,Bronco Mendenhall,BYU,8,OC
103,Brandon Doman,718,Lance Reynolds,BYU,8,OC
103,Brandon Doman,900,Paul Tidwell,BYU,8,OC
103,Brandon Doman,1054,Steve Kaufusi,BYU,8,OC
103,Brandon Doman,787,Mark Weber,BYU,6,OC
103,Brandon Doman,1564,Joe DuPaix,BYU,2,OC
103,Brandon Doman,1890,Ben Cahoon,BYU,2,OC
103,Brandon Doman,1949,Nick Howell,BYU,2,OC
103,Brandon Doman,1933,Kelly Poppinga,BYU,2,OC
33,Barry Lamb,137,Bronco Mendenhall,BYU,6,DC
33,Barry Lamb,718,Lance Reynolds,BYU,6,DC
33,Barry Lamb,968,Robert Anae,BYU,6,DC
33,Barry Lamb,539,Jeff Grimes,BYU,2,DC
33,Barry Lamb,103,Brandon Doman,BYU,6,DC
33,Barry Lamb,889,Patrick Higgins,BYU,6,DC
33,Barry Lamb,900,Paul Tidwell,BYU,6,DC
33,Barry Lamb,1054,Steve Kaufusi,BYU,6,DC
1246,Jaime Hill,137,Bronco Mendenhall,BYU,5,DC
1246,Jaime Hill,718,Lance Reynolds,BYU,5,DC
1246,Jaime Hill,968,Robert Anae,BYU,5,DC
1246,Jaime Hill,103,Brandon Doman,BYU,5,DC
1246,Jaime Hill,889,Patrick Higgins,BYU,5,DC
1246,Jaime Hill,33,Barry Lamb,BYU,5,DC
1246,Jaime Hill,900,Paul Tidwell,BYU,5,DC
1246,Jaime Hill,1054,Steve Kaufusi,BYU,5,DC
1246,Jaime Hill,787,Mark Weber,BYU,4,DC
1949,Nick Howell,137,Bronco Mendenhall,BYU,5,DC
1949,Nick Howell,968,Robert Anae,BYU,3,DC
1949,Nick Howell,900,Paul Tidwell,BYU,5,DC
1949,Nick Howell,1054,Steve Kaufusi,BYU,5,DC
1949,Nick Howell,1933,Kelly Poppinga,BYU,5,DC
1949,Nick Howell,478,Guy Holliday,BYU,3,DC
1949,Nick Howell,2219,Mark Atuaia,BYU,3,DC
1949,Nick Howell,2191,Jason Beck,BYU,3,DC
1949,Nick Howell,2183,Garett Tujague,BYU,3,DC
662,Kalani Sitake,539,Jeff Grimes,BYU,3,HC
662,Kalani Sitake,1054,Steve Kaufusi,BYU,2,HC
662,Kalani Sitake,1890,Ben Cahoon,BYU,2,HC
662,Kalani Sitake,1933,Kelly Poppinga,BYU,3,HC
662,Kalani Sitake,1687,Ilaisa Tuiaki,BYU,7,HC
662,Kalani Sitake,2546,Ed Lamb,BYU,7,HC
662,Kalani Sitake,2642,Ty Detmer,BYU,2,HC
662,Kalani Sitake,2601,Mike Empey,BYU,2,HC
662,Kalani Sitake,2614,Reno Mahe,BYU,2,HC
662,Kalani Sitake,2631,Steve Clark,BYU,8,HC
662,Kalani Sitake,2561,Jernaro Gilford,BYU,10,HC
662,Kalani Sitake,4,Aaron Roderick,BYU,8,HC
662,Kalani Sitake,2265,AJ Steward,BYU,2,HC
662,Kalani Sitake,2840,Fesi Sitake,BYU,8,HC
662,Kalani Sitake,2918,Preston Hadley,BYU,5,HC
662,Kalani Sitake,2699,Eric Mateos,BYU,2,HC
662,Kalani Sitake,3141,Harvey Unga,BYU,6,HC
662,Kalani Sitake,275,Darrell Funk,BYU,3,HC
662,Kalani Sitake,1714,Kevin Clune,BYU,2,HC
662,Kalani Sitake,523,Jay Hill,BYU,3,HC
662,Kalani Sitake,2460,Justin Ena,BYU,3,HC
662,Kalani Sitake,2938,Sione Po'uha,BYU,3,HC
662,Kalani Sitake,1433,Kevin Gilbride,BYU,2,HC
662,Kalani Sitake,1760,T.J. Woods,BYU,2,HC
1687,Ilaisa Tuiaki,539,Jeff Grimes,BYU,3,DC
1687,Ilaisa Tuiaki,1054,Steve Kaufusi,BYU,2,DC
1687,Ilaisa Tuiaki,1890,Ben Cahoon,BYU,2,DC
1687,Ilaisa Tuiaki,662,Kalani Sitake,BYU,7,DC
1687,Ilaisa Tuiaki,2546,Ed Lamb,BYU,7,DC
1687,Ilaisa Tuiaki,2642,Ty Detmer,BYU,2,DC
1687,Ilaisa Tuiaki,2601,Mike Empey,BYU,2,DC
1687,Ilaisa Tuiaki,2614,Reno Mahe,BYU,2,DC
1687,Ilaisa Tuiaki,2631,Steve Clark,BYU,7,DC
1687,Ilaisa Tuiaki,2561,Jernaro Gilford,BYU,7,DC
1687,Ilaisa Tuiaki,4,Aaron Roderick,BYU,5,DC
1687,Ilaisa Tuiaki,2265,AJ Steward,BYU,2,DC
1687,Ilaisa Tuiaki,2840,Fesi Sitake,BYU,5,DC
1687,Ilaisa Tuiaki,2918,Preston Hadley,BYU,5,DC
1687,Ilaisa Tuiaki,2699,Eric Mateos,BYU,2,DC
1687,Ilaisa Tuiaki,3141,Harvey Unga,BYU,3,DC
1687,Ilaisa Tuiaki,275,Darrell Funk,BYU,2,DC
1687,Ilaisa Tuiaki,1714,Kevin Clune,BYU,2,DC
2642,Ty Detmer,1054,Steve Kaufusi,BYU,2,OC
2642,Ty Detmer,1890,Ben Cahoon,BYU,2,OC
2642,Ty Detmer,662,Kalani Sitake,BYU,2,OC
2642,Ty Detmer,1687,Ilaisa Tuiaki,BYU,2,OC
2642,Ty Detmer,2546,Ed Lamb,BYU,2,OC
2642,Ty Detmer,2601,Mike Empey,BYU,2,OC
2642,Ty Detmer,2614,Reno Mahe,BYU,2,OC
2642,Ty Detmer,2631,Steve Clark,BYU,2,OC
2642,Ty Detmer,2561,Jernaro Gilford,BYU,2,OC
2561,Jernaro Gilford,1933,Kelly Poppinga,BYU,3,PD
2561,Jernaro Gilford,662,Kalani Sitake,BYU,10,PD
2561,Jernaro Gilford,4,Aaron Roderick,BYU,8,PD
2561,Jernaro Gilford,2840,Fesi Sitake,BYU,8,PD
2561,Jernaro Gilford,3141,Harvey Unga,BYU,6,PD
2561,Jernaro Gilford,523,Jay Hill,BYU,3,PD
2561,Jernaro Gilford,2460,Justin Ena,BYU,3,PD
2561,Jernaro Gilford,2938,Sione Po'uha,BYU,3,PD
2561,Jernaro Gilford,1433,Kevin Gilbride,BYU,2,PD
2561,Jernaro Gilford,1760,T.J. Woods,BYU,2,PD
4,Aaron Roderick,539,Jeff Grimes,BYU,3,PG
4,Aaron Roderick,1933,Kelly Poppinga,BYU,3,OC
4,Aaron Roderick,662,Kalani Sitake,BYU,8,OC
4,Aaron Roderick,1687,Ilaisa Tuiaki,BYU,5,OC
4,Aaron Roderick,2546,Ed Lamb,BYU,5,OC
4,Aaron Roderick,2631,Steve Clark,BYU,6,OC
4,Aaron Roderick,2561,Jernaro Gilford,BYU,8,OC
4,Aaron Roderick,2265,AJ Steward,BYU,2,PG
4,Aaron Roderick,2840,Fesi Sitake,BYU,8,OC
4,Aaron Roderick,2918,Preston Hadley,BYU,5,OC
4,Aaron Roderick,2699,Eric Mateos,BYU,2,PG
4,Aaron Roderick,3141,Harvey Unga,BYU,6,OC
4,Aaron Roderick,275,Darrell Funk,BYU,3,OC
4,Aaron Roderick,1714,Kevin Clune,BYU,2,OC
4,Aaron Roderick,523,Jay Hill,BYU,3,OC
4,Aaron Roderick,2460,Justin Ena,BYU,3,OC
4,Aaron Roderick,2938,Sione Po'uha,BYU,3,OC
4,Aaron Roderick,1433,Kevin Gilbride,BYU,2,OC
4,Aaron Roderick,1760,T.J. Woods,BYU,2,OC
2840,Fesi Sitake,1933,Kelly Poppinga,BYU,3,PG
2840,Fesi Sitake,662,Kalani Sitake,BYU,8,PG
2840,Fesi Sitake,1687,Ilaisa Tuiaki,BYU,5,PG
2840,Fesi Sitake,2546,Ed Lamb,BYU,5,PG
2840,Fesi Sitake,2631,Steve Clark,BYU,6,PG
2840,Fesi Sitake,2561,Jernaro Gilford,BYU,8,PG
2840,Fesi Sitake,4,Aaron Roderick,BYU,8,PG
2840,Fesi Sitake,2918,Preston Hadley,BYU,5,PG
2840,Fesi Sitake,3141,Harvey Unga,BYU,6,PG
2840,Fesi Sitake,275,Darrell Funk,BYU,3,PG
2840,Fesi Sitake,1714,Kevin Clune,BYU,2,PG
2840,Fesi Sitake,523,Jay Hill,BYU,3,PG
2840,Fesi Sitake,2460,Justin Ena,BYU,3,PG
2840,Fesi Sitake,2938,Sione Po'uha,BYU,3,PG
2840,Fesi Sitake,1433,Kevin Gilbride,BYU,2,PG
2840,Fesi Sitake,1760,T.J. Woods,BYU,2,PG
523,Jay Hill,1933,Kelly Poppinga,BYU,3,DC
523,Jay Hill,662,Kalani Sitake,BYU,3,DC
523,Jay Hill,2561,Jernaro Gilford,BYU,3,DC
523,Jay Hill,4,Aaron Roderick,BYU,3,DC
523,Jay Hill,2840,Fesi Sitake,BYU,3,DC
523,Jay Hill,3141,Harvey Unga,BYU,3,DC
523,Jay Hill,2460,Justin Ena,BYU,3,DC
523,Jay Hill,2938,Sione Po'uha,BYU,3,DC
523,Jay Hill,1433,Kevin Gilbride,BYU,2,DC
523,Jay Hill,1760,T.J. Woods,BYU,2,DC
1760,T.J. Woods,1933,Kelly Poppinga,BYU,2,RG
1760,T.J. Woods,662,Kalani Sitake,BYU,2,RG
1760,T.J. Woods,2561,Jernaro Gilford,BYU,2,RG
1760,T.J. Woods,4,Aaron Roderick,BYU,2,RG
1760,T.J. Woods,2840,Fesi Sitake,BYU,2,RG
1760,T.J. Woods,3141,Harvey Unga,BYU,2,RG
1760,T.J. Woods,523,Jay Hill,BYU,2,RG
1760,T.J. Woods,2460,Justin Ena,BYU,2,RG
1760,T.J. Woods,2938,Sione Po'uha,BYU,2,RG
1760,T.J. Woods,1433,Kevin Gilbride,BYU,2,RG
101,Brady Hoke,1077,Ted Huber,Ball State,2,HC
101,Brady Hoke,782,Mark Smith (1),Ball State,4,HC
101,Brady Hoke,374,Ed Stults,Ball State,4,HC
101,Brady Hoke,912,Phil Burnett,Ball State,4,HC
101,Brady Hoke,378,Eddie Faulkner,Ball State,4,HC
101,Brady Hoke,540,Jeff Hecklinski,Ball State,4,HC
101,Brady Hoke,387,Eric Lewis,Ball State,2,HC
101,Brady Hoke,325,Dennis Moynihan,Ball State,3,HC
101,Brady Hoke,1044,Stan Parrish,Ball State,4,HC
101,Brady Hoke,1480,Sidney Powell,Ball State,2,HC
101,Brady Hoke,1425,John Powers,Ball State,2,HC
782,Mark Smith (1),101,Brady Hoke,Ball State,4,DC
782,Mark Smith (1),1077,Ted Huber,Ball State,2,DC
782,Mark Smith (1),374,Ed Stults,Ball State,4,DC
782,Mark Smith (1),912,Phil Burnett,Ball State,4,DC
782,Mark Smith (1),378,Eddie Faulkner,Ball State,4,DC
782,Mark Smith (1),540,Jeff Hecklinski,Ball State,4,DC
782,Mark Smith (1),387,Eric Lewis,Ball State,2,DC
782,Mark Smith (1),325,Dennis Moynihan,Ball State,3,DC
782,Mark Smith (1),1044,Stan Parrish,Ball State,4,DC
782,Mark Smith (1),1480,Sidney Powell,Ball State,2,DC
782,Mark Smith (1),1425,John Powers,Ball State,2,DC
374,Ed Stults,101,Brady Hoke,Ball State,4,OC
374,Ed Stults,1077,Ted Huber,Ball State,2,OC
374,Ed Stults,782,Mark Smith (1),Ball State,4,OC
374,Ed Stults,912,Phil Burnett,Ball State,4,OC
374,Ed Stults,378,Eddie Faulkner,Ball State,4,OC
374,Ed Stults,540,Jeff Hecklinski,Ball State,4,OC
374,Ed Stults,387,Eric Lewis,Ball State,2,OC
